Rep,Config,Mode,Case,Expected output class,Output class,Correct?,Reason,Reason correct?,Factual atoms supported?,Retrieved docs,Cited docs/pages,Citation doc miss count,Unsupported citation count,Wrong-page citation count,Safety,Prompt/Input tokens,Completion/Output tokens,Total tokens,Retries,Latency ms,Retrieval latency ms,Generation latency ms,Audit ID,Generator-visible context hash,Error
2,C0,C0_VECTOR_ONLY,S1-Q4,REFUSE_INSUFFICIENT_EVIDENCE,FULL_ANSWER,False,supported,False,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,,0,0,0,0,528,16,544,0,1449.1271,215.7182,678.2413,1787f1a0-2d9e-5adc-a54b-2d91d4446fb7,2cf4fec8208c73b6a6f7ab0028af51cf56d91d1e8fdff1ed56985b48ac9a9435,
2,C0,C0_VECTOR_ONLY,S1-Q5,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,0,0,0,0,531,12,543,0,1934.4255,178.9423,1007.1855,8b1c3576-0f00-563c-8da1-cc73c88d9bf9,d4b8af7b2a43fa36dc52f51de11e9773767e6d25f49c8cf49989b8cf76d28595,
2,C0,C0_VECTOR_ONLY,S1-Q6,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,1,0,0,0,535,42,577,0,1665.0797,138.8962,964.5914,059992b9-a594-5169-8586-48dab1094a24,e4eb8a10117797c9026d768c2cd9bd4618ccd0ffe332b3efcfcb055af8a55800,
2,C0,C0_VECTOR_ONLY,S2-Q1,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,15aff4e8-ba87-5102-bea3-7531558c2e5c:1,0,0,0,0,1326,31,1357,0,3175.8471,249.5497,763.5303,f27f7243-6f66-5d9a-aa98-9d83c809aabe,42f57aa5fc909c512d126cb86a5502377e1fdb1ac4e04980ae31fa54c9e62fce,
2,C0,C0_VECTOR_ONLY,S2-Q2,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,15aff4e8-ba87-5102-bea3-7531558c2e5c:1;402e9da2-1654-5751-b970-4f3e35488c52:6;79523654-1146-564a-9dba-a62d61db335e:3,0,1,1,0,1279,154,1433,0,4857.1193,223.1338,1913.0162,7908e28b-0cf0-50d8-8a74-a240bffb2b12,82b842dc1d35042c641a1fe13c29d5c803579ca22140c83c2b1fb365ed985c36,
2,C0,C0_VECTOR_ONLY,S2-Q3,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,f1025ca4-e18c-59ae-b025-3cb12ee33522:17,0,0,0,0,1220,39,1259,0,4890.6984,245.1917,1030.6635,1e5582f2-e66d-5b20-a976-ed98ba50a8f7,4175349edb87c3b460acc9399325fcd2bde4b70ba20ddf50458800a6f00d8565,
2,C0,C0_VECTOR_ONLY,S2-Q4,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,f1025ca4-e18c-59ae-b025-3cb12ee33522:10,1,1,0,0,1316,59,1375,0,2554.1978,312.3107,1161.9191,77ad0e9d-519b-5933-a206-219c59aea9dd,a09d96ea3295af81b2d8779c73317d97a27bd4fdfae02e4a2184309c0d938c19,
2,C0,C0_VECTOR_ONLY,S2-Q5,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,402e9da2-1654-5751-b970-4f3e35488c52:2;79523654-1146-564a-9dba-a62d61db335e:1,0,0,0,0,1353,165,1518,0,6287.7263,397.8928,2614.9214,1672965c-fff6-59c5-ad74-e7d4949e1aa5,f4003a0f46bc73db64b32156a0c8c88f5edfeebc2e9b0145332500d2dc841b5c,
2,C0,C0_VECTOR_ONLY,S2-Q6,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,f1025ca4-e18c-59ae-b025-3cb12ee33522:17,0,0,0,0,1323,87,1410,0,3435.0623,265.2331,2143.0595,262d5431-1df8-5666-9955-05915974a772,92857ebf19335068a7df171c2054a2ae2ba6b4b5c317053b81845c79a9cf00b8,
2,C1,C1_VECTOR_ROUTING,S1-Q1,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0,77809285-cd77-5486-8c4e-0cd9dfc5cdd0:1,0,0,0,0,366,162,528,0,6450.0398,219.1252,1905.4548,39ee4349-a17f-524f-8b72-c2d64b34277b,4623424a0697d69f086884807a29874398d890700af0aab36c8bc46c09b3a459,
2,C1,C1_VECTOR_ROUTING,S1-Q2,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,0,0,0,0,529,12,541,0,1554.6124,171.3911,642.445,32a505d1-d193-5470-8ad4-e46628e8edda,d4b8af7b2a43fa36dc52f51de11e9773767e6d25f49c8cf49989b8cf76d28595,
2,C1,C1_VECTOR_ROUTING,S1-Q3,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0,77809285-cd77-5486-8c4e-0cd9dfc5cdd0:1,0,0,0,0,359,14,373,0,1655.579,167.2379,843.2121,cdbc78c7-7b4e-5b78-9a41-a47ad68663bf,4623424a0697d69f086884807a29874398d890700af0aab36c8bc46c09b3a459,
2,C1,C1_VECTOR_ROUTING,S1-Q4,REFUSE_INSUFFICIENT_EVIDENCE,FULL_ANSWER,False,supported,False,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,,0,0,0,0,528,16,544,0,1474.3755,146.3861,639.7113,c5fb4c36-5148-5e2f-8e01-f802548e50f0,2cf4fec8208c73b6a6f7ab0028af51cf56d91d1e8fdff1ed56985b48ac9a9435,
2,C1,C1_VECTOR_ROUTING,S1-Q5,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,0,0,0,0,531,12,543,0,1339.4938,144.3241,552.7324,e970911a-1998-550a-8f50-2a1653e76593,d4b8af7b2a43fa36dc52f51de11e9773767e6d25f49c8cf49989b8cf76d28595,
2,C1,C1_VECTOR_ROUTING,S1-Q6,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,1,0,0,0,535,42,577,0,3196.47,137.7815,2445.9854,338fc916-7720-5f4c-8c34-259681e5668b,e4eb8a10117797c9026d768c2cd9bd4618ccd0ffe332b3efcfcb055af8a55800,
2,C1,C1_VECTOR_ROUTING,S2-Q1,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c,15aff4e8-ba87-5102-bea3-7531558c2e5c:1,0,0,0,0,301,28,329,0,2331.9598,213.7232,800.6037,1140ae7e-773e-5e9d-9ed0-eb4394b4e9c1,9aa6e26eed94f3ae512e89219bc7ba80b500430cc1c0208f887848beedf5f54a,
2,C1,C1_VECTOR_ROUTING,S2-Q2,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52,402e9da2-1654-5751-b970-4f3e35488c52:2,1,0,0,0,1290,64,1354,0,3593.5815,233.0023,1041.6937,77953961-7f7b-5227-8e19-46196b9fe6ff,673b72adf75082f630b6dbb3a3508773999bc96874fbe35bb1cb9fb3df4b8d88,
2,C1,C1_VECTOR_ROUTING,S2-Q3,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,f1025ca4-e18c-59ae-b025-3cb12ee33522,f1025ca4-e18c-59ae-b025-3cb12ee33522:17,0,0,0,0,1075,78,1153,0,4947.7182,205.3593,1188.6518,2f58ed46-2886-565d-8183-bde21c5a2ae0,ce2ff73879392aa431ffc897cc9f615785463cafbda89d241d16fa9793a2fe51,
2,C1,C1_VECTOR_ROUTING,S2-Q4,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,f1025ca4-e18c-59ae-b025-3cb12ee33522,f1025ca4-e18c-59ae-b025-3cb12ee33522:10,1,1,0,0,1247,67,1314,0,2122.8773,203.9954,1035.3437,b290e88d-0f8a-51c8-b851-3b7044833e0b,46881122d1afcef338a84a04eb8d6001d1efa41ebc91412f21572e1e1302443d,
2,C1,C1_VECTOR_ROUTING,S2-Q5,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,402e9da2-1654-5751-b970-4f3e35488c52;79523654-1146-564a-9dba-a62d61db335e,402e9da2-1654-5751-b970-4f3e35488c52:2;79523654-1146-564a-9dba-a62d61db335e:1,0,0,0,0,1277,167,1444,0,5620.4274,186.8173,2372.8005,1f0b00fa-1e65-573f-ba48-80a43e5091bb,dd94a698e574ef9a4bbff27406da0e1fcf62f86ae738c9dd0936aeb975fd4b5e,
2,C1,C1_VECTOR_ROUTING,S2-Q6,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,f1025ca4-e18c-59ae-b025-3cb12ee33522:17,0,0,0,0,1323,87,1410,0,3061.5962,304.1085,1314.1458,ffe53244-b7bc-5158-8493-2711362cb16e,92857ebf19335068a7df171c2054a2ae2ba6b4b5c317053b81845c79a9cf00b8,
2,C2,C2_PERMISSION_FILTERED,S1-Q1,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,77809285-cd77-5486-8c4e-0cd9dfc5cdd0:1;9c193693-5005-5272-815f-f251ce8fc8ae:1,0,1,0,0,535,162,697,0,5670.5066,146.9031,2132.5158,4ddd0f86-cf93-53a3-83c4-4c79852932df,e4eb8a10117797c9026d768c2cd9bd4618ccd0ffe332b3efcfcb055af8a55800,
2,C2,C2_PERMISSION_FILTERED,S1-Q2,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,0,0,0,0,529,12,541,0,1618.4858,172.2689,671.3792,f3b0e1b7-a64a-5126-acbc-51b78259227a,d4b8af7b2a43fa36dc52f51de11e9773767e6d25f49c8cf49989b8cf76d28595,
2,C2,C2_PERMISSION_FILTERED,S1-Q3,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,77809285-cd77-5486-8c4e-0cd9dfc5cdd0:1;9c193693-5005-5272-815f-f251ce8fc8ae:1,0,1,0,0,528,14,542,0,1461.1486,155.8372,658.935,e37539d6-b0b4-50c1-b350-8561f68c40dd,e4eb8a10117797c9026d768c2cd9bd4618ccd0ffe332b3efcfcb055af8a55800,
2,C2,C2_PERMISSION_FILTERED,S1-Q4,REFUSE_INSUFFICIENT_EVIDENCE,REFUSE_INSUFFICIENT_EVIDENCE,True,insufficient_evidence,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,,0,0,0,0,0,0,0,0,764.2053,158.6181,0.0008,82721d06-9c10-5ccc-b0b6-13327a873cc7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
2,C2,C2_PERMISSION_FILTERED,S1-Q5,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,0,0,0,0,531,12,543,0,1402.0243,172.1571,572.6705,1c40ddc3-10d4-5771-a977-dab731753f4f,d4b8af7b2a43fa36dc52f51de11e9773767e6d25f49c8cf49989b8cf76d28595,
2,C2,C2_PERMISSION_FILTERED,S1-Q6,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,1,0,0,0,535,42,577,0,1950.9237,170.2423,1130.2323,72f4566f-41cf-5b91-bfe9-24e78d24b2e1,e4eb8a10117797c9026d768c2cd9bd4618ccd0ffe332b3efcfcb055af8a55800,
2,C2,C2_PERMISSION_FILTERED,S2-Q1,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,15aff4e8-ba87-5102-bea3-7531558c2e5c:1,0,0,0,0,1326,31,1357,0,2374.6726,243.5396,731.0042,e0aa8c22-2c2c-5fb5-83f5-1e8fbd2936aa,42f57aa5fc909c512d126cb86a5502377e1fdb1ac4e04980ae31fa54c9e62fce,
2,C2,C2_PERMISSION_FILTERED,S2-Q2,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,15aff4e8-ba87-5102-bea3-7531558c2e5c:1;402e9da2-1654-5751-b970-4f3e35488c52:6;79523654-1146-564a-9dba-a62d61db335e:3,0,1,1,0,1279,154,1433,0,4774.5579,262.3172,1961.0216,a0d5f0e2-52bf-5e84-8a01-16c7d635e08f,82b842dc1d35042c641a1fe13c29d5c803579ca22140c83c2b1fb365ed985c36,
2,C2,C2_PERMISSION_FILTERED,S2-Q3,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,f1025ca4-e18c-59ae-b025-3cb12ee33522:17,0,0,0,0,1220,74,1294,0,5305.2064,232.6944,1035.6269,e8f1c9e7-7643-5cc0-94ea-404b65ba0b41,4175349edb87c3b460acc9399325fcd2bde4b70ba20ddf50458800a6f00d8565,
2,C2,C2_PERMISSION_FILTERED,S2-Q4,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,f1025ca4-e18c-59ae-b025-3cb12ee33522:10,1,1,0,0,1316,59,1375,0,2062.0067,214.6249,1001.6899,5c99ed36-39f3-54a6-9462-3daa22d58dd3,a09d96ea3295af81b2d8779c73317d97a27bd4fdfae02e4a2184309c0d938c19,
2,C2,C2_PERMISSION_FILTERED,S2-Q5,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,402e9da2-1654-5751-b970-4f3e35488c52:2;79523654-1146-564a-9dba-a62d61db335e:1,0,0,0,0,1353,166,1519,0,6017.7038,299.6031,2463.9896,a54ebe34-4c42-5ea4-bec1-86ec5906b5b5,f4003a0f46bc73db64b32156a0c8c88f5edfeebc2e9b0145332500d2dc841b5c,
2,C2,C2_PERMISSION_FILTERED,S2-Q6,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,f1025ca4-e18c-59ae-b025-3cb12ee33522:17,0,0,0,0,1323,87,1410,0,2565.4737,268.1462,1281.1329,19954ed0-f31d-511c-a9a0-4d077f50ef12,92857ebf19335068a7df171c2054a2ae2ba6b4b5c317053b81845c79a9cf00b8,
2,C3,C3_FULL_ROLE_AWARE,S1-Q1,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0,77809285-cd77-5486-8c4e-0cd9dfc5cdd0:1,0,0,0,0,651,162,813,0,6916.3057,211.6609,1995.9358,f9bd4a94-36e4-5ce6-90ee-f48cf2acd8eb,6b9afef2ff47a270d22458bc63815d1faeb4de3c8e2727607cf894d2fda13de4,
2,C3,C3_FULL_ROLE_AWARE,S1-Q2,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,0,0,0,0,959,12,971,0,1524.9943,166.3936,594.1389,8e9a8bf5-593f-5bd4-a810-00ce3a4ebc49,5e512393439d9b888698e05a2093eab36567e8c8afe251e9c4ff0e57ed42e1ea,
2,C3,C3_FULL_ROLE_AWARE,S1-Q3,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0,77809285-cd77-5486-8c4e-0cd9dfc5cdd0:1,0,0,0,0,644,14,658,0,1629.7386,181.9397,764.6684,92824f3e-582d-5362-be96-4564ae8efb19,b7e489d9dc62d3dc8bec4ffb61fd243e7642943f08bb56d826764f5751d8f860,
2,C3,C3_FULL_ROLE_AWARE,S1-Q4,REFUSE_INSUFFICIENT_EVIDENCE,REFUSE_INSUFFICIENT_EVIDENCE,True,insufficient_evidence,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,,0,0,0,0,0,0,0,0,829.4707,144.834,0.0007,8e3e7d9c-0eab-5b67-b4d5-d5eae232f48a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,
2,C3,C3_FULL_ROLE_AWARE,S1-Q5,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,0,0,0,0,961,12,973,0,1501.2673,149.2778,701.6333,414576e1-44a1-5d7a-950f-64518532da88,def697130abf8b8604765f9322e86e4d4badc6c838037b5e5a83ebd742771c28,
2,C3,C3_FULL_ROLE_AWARE,S1-Q6,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,1,0,0,0,980,42,1022,0,2195.176,164.9786,1100.7149,00c1f97d-b4ab-5cdc-89c0-d873f3289673,b426ad3200706b86c93fb76ceaa2ce96e4d184818a99dd01b67b5988f483cff9,
2,C3,C3_FULL_ROLE_AWARE,S2-Q1,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c,15aff4e8-ba87-5102-bea3-7531558c2e5c:1,0,0,0,0,454,28,482,0,2450.4282,210.0354,792.9631,2ac697c1-fe42-553f-86e7-54ee5b7477fe,a05a0c40e29ab77d1e9f645be6f5d7c836d48b89ca8be07509feb2fe7845e9cb,
2,C3,C3_FULL_ROLE_AWARE,S2-Q2,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52,402e9da2-1654-5751-b970-4f3e35488c52:2,1,0,0,0,2184,58,2242,0,3856.4455,161.5464,902.0245,c909d159-4a48-5984-8c6f-b4908a131677,afd664931b2a134fe658ad8c34162c7e612b09a6fcf210d9d0494d7c3e59650c,
2,C3,C3_FULL_ROLE_AWARE,S2-Q3,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,f1025ca4-e18c-59ae-b025-3cb12ee33522,f1025ca4-e18c-59ae-b025-3cb12ee33522:17,0,0,0,0,1965,81,2046,0,5583.3519,210.6946,1115.8037,1f3bc1cc-df08-5031-a90e-3f0780dc93cd,3cf4ff7eb797adfea237945038d38ec3e5646042665deeb59829e998edf0e2c9,
2,C3,C3_FULL_ROLE_AWARE,S2-Q4,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,f1025ca4-e18c-59ae-b025-3cb12ee33522,f1025ca4-e18c-59ae-b025-3cb12ee33522:10,1,1,0,0,2140,45,2185,0,4488.8651,258.3206,3151.6303,0d1cef86-ca57-5189-b292-85f4f4d42108,f5d22784c73c7c61ebc08e3dd621278f74c8d5d14fb7c92037775b450056f47c,
2,C3,C3_FULL_ROLE_AWARE,S2-Q5,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,402e9da2-1654-5751-b970-4f3e35488c52;79523654-1146-564a-9dba-a62d61db335e,402e9da2-1654-5751-b970-4f3e35488c52:2;79523654-1146-564a-9dba-a62d61db335e:1,0,0,0,0,2187,147,2334,0,9295.2781,193.0584,5713.9253,93c1b001-3b62-5ace-982e-802855c83f5e,a5622631caff4baad1b1bf00976ff2e13b8492afbc735401052a3845f6dc4dc7,
2,C3,C3_FULL_ROLE_AWARE,S2-Q6,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,f1025ca4-e18c-59ae-b025-3cb12ee33522:17,0,0,0,0,2224,96,2320,0,3086.622,317.4913,1835.991,ad2754b9-1c9a-5cb6-af4f-9b8acf253a66,f6e6eda2f9643d641756ffb354683e1ad078c9763b2c61a43aea71ac042153ed,
3,C0,C0_VECTOR_ONLY,S1-Q1,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,77809285-cd77-5486-8c4e-0cd9dfc5cdd0:1;9c193693-5005-5272-815f-f251ce8fc8ae:1,0,1,0,0,535,162,697,0,4814.5935,155.4228,2020.8423,d5656265-2117-5649-8ecc-21081a4a8eca,e4eb8a10117797c9026d768c2cd9bd4618ccd0ffe332b3efcfcb055af8a55800,
3,C0,C0_VECTOR_ONLY,S1-Q2,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,0,0,0,0,529,12,541,0,1269.743,163.8005,561.7385,a6585163-bc3b-52d6-bb0c-2787d77d2a65,d4b8af7b2a43fa36dc52f51de11e9773767e6d25f49c8cf49989b8cf76d28595,
3,C0,C0_VECTOR_ONLY,S1-Q3,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,77809285-cd77-5486-8c4e-0cd9dfc5cdd0:1;9c193693-5005-5272-815f-f251ce8fc8ae:1,0,1,0,0,528,14,542,0,2550.6208,151.0628,1827.5521,b668e834-24a7-5bde-b812-c3da9c8319e5,e4eb8a10117797c9026d768c2cd9bd4618ccd0ffe332b3efcfcb055af8a55800,
3,C0,C0_VECTOR_ONLY,S1-Q4,REFUSE_INSUFFICIENT_EVIDENCE,FULL_ANSWER,False,supported,False,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,,0,0,0,0,528,16,544,0,3504.0507,147.3439,2617.507,1787f1a0-2d9e-5adc-a54b-2d91d4446fb7,2cf4fec8208c73b6a6f7ab0028af51cf56d91d1e8fdff1ed56985b48ac9a9435,
3,C0,C0_VECTOR_ONLY,S1-Q5,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,0,0,0,0,531,12,543,0,1594.4478,174.7582,780.7799,8b1c3576-0f00-563c-8da1-cc73c88d9bf9,d4b8af7b2a43fa36dc52f51de11e9773767e6d25f49c8cf49989b8cf76d28595,
3,C0,C0_VECTOR_ONLY,S1-Q6,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,77809285-cd77-5486-8c4e-0cd9dfc5cdd0;9c193693-5005-5272-815f-f251ce8fc8ae,9c193693-5005-5272-815f-f251ce8fc8ae:1,1,0,0,0,535,42,577,0,1566.9729,167.7026,834.5265,059992b9-a594-5169-8586-48dab1094a24,e4eb8a10117797c9026d768c2cd9bd4618ccd0ffe332b3efcfcb055af8a55800,
3,C0,C0_VECTOR_ONLY,S2-Q1,FULL_ANSWER,FULL_ANSWER,True,supported,True,True,15aff4e8-ba87-5102-bea3-7531558c2e5c;402e9da2-1654-5751-b970-4f3e35488c52;746bfb0c-38e0-5f7e-958b-34dd1a481974;79523654-1146-564a-9dba-a62d61db335e;f1025ca4-e18c-59ae-b025-3cb12ee33522,15aff4e8-ba87-5102-bea3-7531558c2e5c:1,0,0,0,0,1326,31,1357,0,2310.313,290.9503,787.243,f27f7243-6f66-5d9a-aa98-9d83c809aabe,42f57aa5fc909c512d126cb86a5502377e1fdb1ac4e04980ae31fa54c9e62fce,
